X,V1,V2,V3,V4,V5,V6,V7,V8,Crop
423,0.072460003,0.05762,0.053059999,0.028580001,0.285840005,0.00092,0.127739996,0.055160001,Winter Wheat
425,0.07268,0.05892,0.05353,0.03658,0.222029999,0.00083,0.10049,0.046870001,Corn
430,0.074859999,0.060839999,0.056079999,0.039080001,0.167180002,0.00076,0.093879998,0.051759999,Winter Wheat
433,0.072730001,0.059080001,0.05115,0.04016,0.208700001,0.00091,0.103850003,0.05205,Corn
434,0.072730001,0.05896,0.05432,0.037620001,0.208319999,0.00081,0.100019999,0.046759998,Corn
436,0.074380003,0.060040001,0.05452,0.036139999,0.19032,0.00082,0.091799997,0.04806,Winter Wheat
439,0.071060002,0.056340002,0.047979999,0.03012,0.252339989,0.0009,0.0911,0.039039999,Corn
441,0.079899997,0.069320001,0.060199998,0.065779999,0.115840003,0.00084,0.15512,0.110160001,Winter Wheat
446,0.073399998,0.060059998,0.059700001,0.040259998,0.212099999,0.0008,0.102760002,0.048140001,Corn
447,0.073279999,0.060279999,0.059360001,0.046379998,0.168160006,0.00094,0.101279996,0.053479999,Corn
451,0.073399998,0.060059998,0.05962,0.04022,0.212760001,0.0008,0.10328,0.048080001,Corn
452,0.073399998,0.05878,0.055939998,0.03138,0.309359998,0.001,0.132260002,0.05902,Winter Wheat
453,0.07158,0.05731,0.049519999,0.032910001,0.199589998,0.00076,0.086509999,0.03933,Corn
456,0.073150001,0.060699999,0.051349999,0.049559999,0.144849993,0.0008,0.117929999,0.07088,Corn
457,0.073239997,0.05996,0.054620001,0.040139999,0.203119993,0.0009,0.108580001,0.054839998,Corn
458,0.082319997,0.072999999,0.065700002,0.073320001,0.123259999,0.00094,0.19562,0.137559995,Winter Wheat
459,0.074359998,0.061719999,0.057999998,0.056460001,0.140019998,0.0008,0.122500002,0.078259997,Winter Wheat
470,0.079800002,0.068060003,0.058619998,0.060540002,0.102480002,0.00076,0.121720001,0.092560001,Winter Wheat
472,0.071910001,0.058180001,0.051749999,0.03338,0.244199999,0.00089,0.097679999,0.04276,Corn
478,0.075280003,0.061799999,0.05404,0.044119999,0.156580001,0.00084,0.132760003,0.073940001,Winter Wheat
480,0.074900001,0.061980002,0.05799,0.047810001,0.195349999,0.00076,0.118960001,0.063189998,Corn
483,0.075409997,0.061419999,0.059780002,0.038699999,0.278909996,0.00092,0.14474,0.067910001,Winter Wheat
486,0.07564,0.064399999,0.05432,0.056769999,0.11589,0.00103,0.129530005,0.083829999,Winter Wheat
488,0.072839998,0.059280001,0.04998,0.03678,0.228320003,0.00088,0.104780003,0.051380001,Corn
490,0.073070001,0.059669999,0.050240001,0.03805,0.218159996,0.0008,0.106770001,0.054099999,Corn
491,0.073579997,0.061020002,0.050159998,0.043699998,0.162819996,0.001,0.111919999,0.063519999,Corn
492,0.081759997,0.071419999,0.066760004,0.068060003,0.163760006,0.00104,0.17554,0.113080002,Winter Wheat
493,0.073970001,0.059349999,0.053309999,0.0342,0.254760012,0.00095,0.134419993,0.064740002,Winter Wheat
494,0.072549999,0.058499999,0.051659999,0.035120001,0.228360005,0.00076,0.09637,0.044120001,Corn
498,0.081699997,0.071719997,0.064710002,0.070629999,0.12703,0.00093,0.191679999,0.132739998,Winter Wheat
499,0.071970001,0.056279998,0.050970001,0.02534,0.335460007,0.00104,0.122480001,0.049240001,Winter Wheat
500,0.073660001,0.06072,0.050579999,0.040959999,0.198880002,0.0008,0.111400001,0.05982,Corn
501,0.073600002,0.058759999,0.055860002,0.03028,0.341560006,0.00094,0.133359998,0.057160001,Winter Wheat
503,0.075620003,0.063680001,0.055500001,0.049079999,0.162939996,0.001,0.120039999,0.069519997,Corn
504,0.076140001,0.063340001,0.059799999,0.054159999,0.131080002,0.0009,0.1162,0.079779997,Corn
505,0.074199997,0.061690001,0.05122,0.04733,0.131389998,0.001,0.113329999,0.067990001,Corn
506,0.074720003,0.059239998,0.054699998,0.029680001,0.310400009,0.0008,0.13752,0.058639999,Winter Wheat
507,0.073080003,0.058120001,0.054219998,0.029239999,0.331860006,0.00084,0.13628,0.058740001,Winter Wheat
508,0.074280001,0.061939999,0.053920001,0.045060001,0.154320002,0.00086,0.107079998,0.060380001,Corn
509,0.075440001,0.06223,0.055199999,0.04401,0.172710001,0.00102,0.136029996,0.075799998,Corn
511,0.073739998,0.060619999,0.054639999,0.043699998,0.1655,0.00098,0.106700003,0.058839999,Corn
512,0.072140001,0.05838,0.052960001,0.036219999,0.2086,0.00076,0.095399998,0.043779999,Corn
513,0.074160002,0.061500002,0.050919998,0.044199999,0.159920007,0.00096,0.109980002,0.062820002,Corn
515,0.072899997,0.059179999,0.05356,0.037140001,0.220180005,0.00082,0.09612,0.045219999,Corn
517,0.072959997,0.059319999,0.055020001,0.036359999,0.229560003,0.00086,0.105740003,0.049759999,Corn
518,0.073600002,0.060559999,0.05156,0.03968,0.221300006,0.00084,0.111280002,0.055879999,Corn
521,0.073629998,0.05838,0.05335,0.02885,0.318269998,0.00108,0.13436,0.057150001,Winter Wheat
525,0.073100001,0.059470002,0.0507,0.035950001,0.215570003,0.00083,0.09725,0.04611,Corn
526,0.073140003,0.057560001,0.05088,0.0263,0.285840005,0.00076,0.089960001,0.036200002,Winter Wheat
527,0.0722,0.05837,0.054079998,0.035910001,0.223340005,0.00104,0.094279997,0.042130001,Corn
528,0.08224,0.07144,0.063010003,0.067120001,0.109840002,0.00089,0.125869997,0.101190001,Winter Wheat
530,0.074380003,0.061700001,0.051819999,0.054000001,0.118539996,0.00084,0.117600001,0.080320001,Corn
534,0.074159998,0.061759999,0.050480001,0.04892,0.116870001,0.00076,0.116130002,0.075130001,Corn
537,0.078280002,0.066,0.067460001,0.049819998,0.292780012,0.00086,0.167940006,0.081720002,Winter Wheat
539,0.074969999,0.062679999,0.053819999,0.04683,0.171379998,0.00079,0.119200002,0.068659998,Corn
542,0.074040003,0.05892,0.05288,0.0308,0.301120013,0.00082,0.123400003,0.05314,Winter Wheat
545,0.07192,0.05775,0.050749999,0.032750001,0.242860004,0.00098,0.09891,0.043330001,Corn
546,0.072240002,0.05872,0.045279998,0.038899999,0.152630001,0.00086,0.10134,0.058259999,Corn
547,0.073720001,0.06072,0.049199998,0.043359999,0.136500001,0.00086,0.109460004,0.065099999,Corn
550,0.076959997,0.06287,0.067290001,0.038460001,0.310969993,0.00083,0.117989998,0.051320001,Winter Wheat
557,0.072110001,0.058180001,0.04998,0.034980001,0.216320001,0.00082,0.095729999,0.04517,Corn
559,0.07519,0.061960001,0.05412,0.046939999,0.14446,0.00074,0.114070002,0.068209998,Corn
562,0.07415,0.06079,0.056289999,0.04071,0.203060001,0.00097,0.105,0.051030001,Corn
566,0.072480001,0.058429999,0.049079999,0.035660001,0.214610003,0.00103,0.105909999,0.05133,Corn
567,0.072059996,0.05796,0.048700001,0.034120001,0.225600004,0.00086,0.09606,0.044920001,Corn
571,0.073199999,0.058660001,0.055470001,0.035669999,0.225479998,0.00077,0.098409999,0.04452,Corn
572,0.080540001,0.068539999,0.057319999,0.05914,0.087399997,0.00082,0.105619997,0.080279998,Winter Wheat
573,0.072339997,0.058260001,0.053539999,0.035599999,0.24684,0.00106,0.1008,0.044679999,Corn
574,0.07429,0.061760001,0.052960001,0.056359999,0.126429997,0.00076,0.117149998,0.076730002,Corn
575,0.073700003,0.060380001,0.05094,0.039019998,0.201299995,0.00088,0.103399999,0.052779999,Corn
576,0.073480003,0.0592,0.053720001,0.036400001,0.218119994,0.00086,0.098219998,0.044640001,Corn
577,0.073239997,0.060079999,0.053240001,0.039779998,0.207379997,0.00086,0.105939999,0.052340001,Corn
579,0.073569998,0.06058,0.05057,0.04194,0.178260006,0.00107,0.111220002,0.060869999,Corn
580,0.072219998,0.05844,0.048830001,0.0362,0.204279996,0.00086,0.09739,0.047959998,Corn
581,0.072240002,0.057220001,0.052900001,0.027480001,0.320380002,0.00084,0.116860002,0.047660001,Corn
582,0.072159998,0.05813,0.050340001,0.03496,0.226269998,0.00084,0.096560001,0.04504,Corn
584,0.07288,0.059179999,0.05161,0.037559999,0.222390004,0.00078,0.104940001,0.050310001,Corn
585,0.075410001,0.062099999,0.0547,0.04177,0.229769997,0.00082,0.132270001,0.068810001,Winter Wheat
587,0.076059997,0.063359998,0.0517,0.055020001,0.103500001,0.00046,0.116559997,0.080739997,Corn
591,0.072839998,0.059360001,0.050439999,0.038279999,0.216519997,0.00084,0.106700003,0.0537,Corn
592,0.073399998,0.059579998,0.055520002,0.039620001,0.19754,0.00088,0.0977,0.04738,Corn
593,0.082460001,0.071659997,0.063960001,0.070280001,0.101879999,0.00094,0.123120002,0.094559997,Winter Wheat
594,0.073459998,0.058959998,0.05281,0.03939,0.202679999,0.00078,0.109310001,0.053749999,Corn
596,0.079080001,0.06758,0.058180001,0.061379999,0.115599997,0.0009,0.125220001,0.0836,Winter Wheat
599,0.073539998,0.059599999,0.05545,0.038970001,0.204959996,0.00087,0.099140003,0.046770001,Corn
602,0.072619997,0.058820002,0.051339999,0.035939999,0.232879996,0.00088,0.10182,0.0469,Corn
604,0.082740001,0.072240002,0.063000001,0.069320001,0.101999998,0.00082,0.122620001,0.097759999,Winter Wheat
605,0.073980004,0.060520001,0.05553,0.03971,0.22738,0.00083,0.11107,0.05356,Corn
607,0.072860003,0.05914,0.049539998,0.037020002,0.215580001,0.00084,0.102260001,0.050700001,Corn
611,0.076820001,0.06332,0.066889998,0.039449999,0.274230003,0.00106,0.131329998,0.06199,Winter Wheat
615,0.081500001,0.070280001,0.061960001,0.067160003,0.0999,0.001,0.119539998,0.09268,Winter Wheat
619,0.077880003,0.064879999,0.06436,0.046300001,0.210360005,0.00094,0.122019999,0.067939997,Winter Wheat
620,0.073039997,0.059389999,0.050450001,0.038350001,0.206950001,0.00087,0.109049998,0.055260001,Corn
621,0.078139998,0.065099999,0.069899999,0.044259999,0.272799999,0.00096,0.139420003,0.067419998,Winter Wheat
622,0.074079998,0.060880002,0.055539999,0.039620001,0.225319996,0.00092,0.10526,0.04998,Corn
624,0.085849997,0.078100003,0.07409,0.087159999,0.144559994,0.00082,0.217180006,0.153240003,Corn
625,0.07815,0.066270001,0.055610001,0.06036,0.111000001,0.00091,0.126529999,0.089330003,Corn
626,0.074519999,0.062139999,0.050980002,0.0469,0.137799993,0.00094,0.1153,0.070179999,Corn
627,0.080980003,0.069980003,0.061659999,0.064719997,0.104599997,0.00094,0.130459994,0.097999997,Winter Wheat
628,0.073019996,0.05996,0.05852,0.039099999,0.235019997,0.00092,0.104939997,0.047660001,Corn
630,0.07375,0.059870001,0.057050001,0.03751,0.236079998,0.00098,0.105080001,0.048479998,Corn
631,0.081359997,0.071000002,0.063419998,0.068700001,0.125139996,0.00104,0.1664,0.117519997,Winter Wheat
634,0.07378,0.060320001,0.058699999,0.041379999,0.208939999,0.001,0.101360001,0.04862,Corn
636,0.0735,0.0601,0.05635,0.043169999,0.204949997,0.00084,0.108600002,0.054059999,Corn
637,0.07418,0.06106,0.05968,0.041700002,0.231680006,0.00078,0.112199999,0.052579999,Corn
639,0.07316,0.05968,0.059319999,0.040119998,0.207440004,0.00092,0.09928,0.0469,Corn
640,0.083099999,0.073260002,0.066100001,0.074160002,0.130140007,0.00102,0.173500001,0.120200001,Winter Wheat
642,0.072420001,0.058200002,0.05418,0.03452,0.242459998,0.00086,0.09742,0.042380001,Corn
644,0.075090002,0.06213,0.05576,0.04458,0.173860006,0.0008,0.139349997,0.07714,Winter Wheat
650,0.08227,0.070590001,0.064269997,0.06281,0.168439999,0.00101,0.165440001,0.108650003,Winter Wheat
654,0.07415,0.061660001,0.05343,0.04486,0.191319995,0.00092,0.117729999,0.06346,Corn
655,0.074359998,0.061690001,0.05408,0.045729998,0.170469999,0.00094,0.112460002,0.06284,Corn
658,0.079680003,0.066979997,0.068460003,0.052639998,0.202600002,0.0009,0.137979999,0.07694,Winter Wheat
661,0.08292,0.07288,0.065099999,0.072279997,0.128959998,0.00094,0.172780007,0.120559998,Winter Wheat
663,0.0748,0.060540002,0.051739998,0.036320001,0.179100007,0.00072,0.101640001,0.05604,Winter Wheat
664,0.079350002,0.066750001,0.064659998,0.05411,0.178539999,0.00088,0.144470006,0.085100003,Winter Wheat
665,0.072130002,0.05793,0.05167,0.032439999,0.25661999,0.00089,0.094150003,0.040140001,Corn
666,0.082419999,0.07237,0.064059999,0.073240001,0.12122,0.00088,0.18857,0.127170004,Winter Wheat
669,0.074579999,0.06044,0.05314,0.03802,0.213679999,0.00078,0.115999997,0.058680002,Corn
671,0.07666,0.063019998,0.066160001,0.037659999,0.304540008,0.00102,0.131040007,0.060180001,Winter Wheat
675,0.07299,0.059210001,0.0506,0.03813,0.187969998,0.00077,0.100439999,0.05057,Corn
676,0.072659999,0.058639999,0.05288,0.03466,0.237159997,0.00098,0.095239997,0.041579999,Corn
677,0.079000004,0.06628,0.062700003,0.051399998,0.173639998,0.00078,0.135700002,0.078979999,Winter Wheat
680,0.0722,0.057980001,0.051380001,0.032960001,0.240679994,0.00084,0.093340002,0.040479999,Corn
681,0.073279999,0.059500001,0.051240001,0.040240001,0.179140002,0.00098,0.103699997,0.054579999,Corn
682,0.073700003,0.060260002,0.05748,0.0385,0.228459999,0.00092,0.101939999,0.046799999,Corn
683,0.072920002,0.05886,0.052839998,0.038419999,0.194460005,0.00088,0.097840004,0.04738,Corn
685,0.07305,0.05892,0.05022,0.03559,0.219700001,0.00081,0.10179,0.04902,Corn
686,0.073619999,0.060310001,0.0571,0.037940001,0.259690002,0.00078,0.110030003,0.04965,Corn
687,0.073419999,0.05961,0.055369999,0.03672,0.237029999,0.00091,0.099350002,0.043950001,Corn
688,0.07316,0.05947,0.05229,0.037559999,0.22044,0.00096,0.1118,0.05491,Corn
689,0.081720002,0.070479997,0.06182,0.065820001,0.111199997,0.00084,0.139699996,0.108439997,Corn
690,0.074019998,0.060590001,0.05573,0.04101,0.233149998,0.00097,0.112399999,0.05397,Corn
692,0.07999,0.068810001,0.058970001,0.064740002,0.108109999,0.00082,0.12486,0.087779999,Corn
694,0.073649999,0.060759999,0.06215,0.04425,0.203419998,0.0008,0.109110001,0.053549999,Corn
696,0.080800001,0.069820002,0.060000001,0.066670001,0.11186,0.00127,0.128919996,0.08918,Corn
699,0.075920001,0.064180002,0.057220001,0.050360002,0.193419993,0.00106,0.133719996,0.076059997,Corn
701,0.073930003,0.060620001,0.056,0.038900001,0.227509998,0.00091,0.10433,0.04875,Corn
702,0.073940001,0.060419999,0.05522,0.040479999,0.230680004,0.00096,0.111139998,0.054540001,Corn
703,0.071960002,0.05816,0.05424,0.037659999,0.193900004,0.00076,0.093479998,0.044879999,Corn
704,0.083870001,0.07418,0.067309998,0.076360002,0.128639996,0.001,0.180480003,0.130789995,Winter Wheat
705,0.080449998,0.069680002,0.06181,0.065080002,0.120979998,0.00106,0.157629997,0.10785,Winter Wheat
708,0.0799,0.068179999,0.06419,0.05748,0.180090003,0.00105,0.147250004,0.091449998,Winter Wheat
711,0.072130002,0.058060002,0.050899999,0.033290001,0.2293,0.0008,0.09276,0.04119,Corn
712,0.075300001,0.061420001,0.063239999,0.036200002,0.266259998,0.00096,0.099339999,0.043880001,Winter Wheat
713,0.07322,0.059039999,0.054140002,0.038279999,0.221740007,0.0008,0.100900002,0.046720002,Corn
715,0.079920001,0.06938,0.060199998,0.061319999,0.121679999,0.00078,0.138339996,0.103100002,Corn
716,0.072619997,0.058400001,0.051139999,0.03382,0.225940004,0.00082,0.102679998,0.047499999,Corn
718,0.074159998,0.061279999,0.05211,0.04463,0.164559998,0.00081,0.113629997,0.063850001,Corn
719,0.083379999,0.073200002,0.064460002,0.071180001,0.105740003,0.00084,0.142440006,0.115840003,Winter Wheat
720,0.073579997,0.060219999,0.048920002,0.041219998,0.149259999,0.00088,0.107160002,0.060959999,Corn
723,0.071280003,0.05596,0.0473,0.02873,0.277459994,0.00082,0.088969998,0.03589,Corn
724,0.09045,0.082280003,0.077170003,0.088889997,0.135449998,0.00096,0.178819999,0.141319998,Winter Wheat
725,0.07626,0.064779997,0.056499999,0.054900002,0.139200002,0.00092,0.132719994,0.085500002,Corn
726,0.077699997,0.06442,0.065760002,0.04242,0.257759988,0.00098,0.13008,0.065820001,Winter Wheat
727,0.073080003,0.058400001,0.05164,0.034619998,0.214220002,0.0007,0.094800003,0.043079998,Corn
728,0.074160002,0.06126,0.054000001,0.04442,0.167380005,0.00092,0.09956,0.05782,Corn
729,0.072659999,0.0581,0.051259998,0.034120001,0.237240002,0.00076,0.098959997,0.043719999,Corn
731,0.074840002,0.062449999,0.05507,0.04621,0.18237,0.00074,0.118410002,0.065500002,Corn
732,0.079210002,0.0669,0.070629999,0.052070001,0.244090006,0.00105,0.140769996,0.076479997,Winter Wheat
735,0.078600001,0.065979999,0.070640001,0.048979999,0.266779989,0.00102,0.140599996,0.071649998,Winter Wheat
740,0.0713,0.056620002,0.046980001,0.0309,0.229000002,0.001,0.090039998,0.0392,Corn
741,0.071719997,0.05762,0.05102,0.033980001,0.221740007,0.00098,0.091339998,0.04084,Corn
746,0.074500002,0.061080001,0.054740001,0.043979999,0.205300003,0.00082,0.116219997,0.0601,Corn
748,0.073700003,0.060199998,0.05157,0.039789999,0.154249996,0.00088,0.129360005,0.067840002,Winter Wheat
749,0.074780002,0.062180001,0.05706,0.0451,0.203319997,0.00094,0.117660001,0.061439998,Corn
755,0.077339999,0.064839996,0.060520001,0.04888,0.200680003,0.00104,0.139339998,0.076679997,Winter Wheat
761,0.082379997,0.07192,0.064340003,0.068599999,0.127460003,0.0011,0.172360003,0.121260002,Winter Wheat
762,0.072679996,0.05872,0.04936,0.036120001,0.235119998,0.00086,0.104560003,0.048519999,Corn
764,0.07285,0.05899,0.049269998,0.036459999,0.23353,0.0008,0.103319999,0.0496,Corn
766,0.072780002,0.059250001,0.054330001,0.04266,0.152719997,0.00088,0.098809998,0.053060001,Corn
767,0.07198,0.05816,0.051539999,0.035039999,0.229259998,0.00098,0.098520003,0.0447,Corn
768,0.074580003,0.060530001,0.049899999,0.038790001,0.160209998,0.00082,0.110130001,0.06188,Winter Wheat
769,0.072629999,0.058979999,0.050349999,0.037389999,0.226020001,0.00082,0.103379998,0.049529999,Corn
770,0.072470002,0.057,0.051460002,0.02668,0.305569991,0.00106,0.137460001,0.05768,Winter Wheat
776,0.071780004,0.057240002,0.049600001,0.03184,0.249980003,0.00082,0.092720002,0.03926,Corn
777,0.072619997,0.058899999,0.051279999,0.036740001,0.236200005,0.00094,0.104180001,0.049180001,Corn
778,0.07508,0.061589999,0.054089999,0.041849999,0.175740004,0.00114,0.12026,0.066649999,Winter Wheat
783,0.072499998,0.058820002,0.049400002,0.036979999,0.219060004,0.0009,0.104199998,0.050960001,Corn
787,0.073720001,0.060249999,0.051759999,0.04063,0.152450003,0.00098,0.125229999,0.067230001,Winter Wheat
789,0.074479997,0.0616,0.05514,0.04208,0.236839995,0.00096,0.116060004,0.05714,Corn
794,0.072460003,0.057119999,0.052099999,0.027380001,0.301999986,0.00102,0.131439999,0.05604,Winter Wheat
795,0.073559999,0.060419999,0.04967,0.04098,0.163440004,0.00082,0.109000001,0.06067,Corn
797,0.084649999,0.076439999,0.073410001,0.082280003,0.181280002,0.00105,0.189900003,0.130309999,Winter Wheat
805,0.072049998,0.056810001,0.050700001,0.02805,0.276580006,0.00097,0.108779997,0.045079999,Corn
808,0.0726,0.058559999,0.052359998,0.035179999,0.246639997,0.00098,0.100900002,0.044799998,Corn
809,0.07282,0.058840001,0.05133,0.034780001,0.221950002,0.00091,0.09245,0.04173,Corn
810,0.07175,0.057879999,0.049219999,0.039030001,0.144620001,0.00087,0.08464,0.04397,Corn
811,0.073200002,0.0601,0.048080001,0.041379999,0.127519995,0.00098,0.104259998,0.06208,Corn
812,0.080140002,0.06842,0.05954,0.066380002,0.110720001,0.00082,0.1285,0.09265,Corn
813,0.073480003,0.060699999,0.050299998,0.045680001,0.127639994,0.00088,0.109399997,0.06532,Corn
814,0.074299999,0.06154,0.061900001,0.045680001,0.190139994,0.00078,0.103739999,0.051460002,Winter Wheat
815,0.0744,0.06188,0.053879999,0.042580001,0.218740001,0.00092,0.112819999,0.0581,Corn
816,0.07186,0.057300001,0.049040001,0.031500001,0.247840002,0.00094,0.090000004,0.038059998,Corn
818,0.072740003,0.058810001,0.053309999,0.035499999,0.240729995,0.00096,0.099580001,0.044510001,Corn
819,0.078110002,0.066780001,0.056639999,0.06287,0.11665,0.00095,0.150709994,0.106139999,Corn
820,0.071729999,0.05741,0.049199998,0.03262,0.21153,0.00086,0.088699996,0.03978,Corn
821,0.073040001,0.059500001,0.051899999,0.037560001,0.212200001,0.00076,0.101180002,0.048360001,Corn
822,0.07488,0.063019998,0.050629999,0.05185,0.094239999,0.00101,0.12449,0.085019998,Corn
